"","HUC_12","sdelFS_nfsr","sdelFS_nfsl","sdelFS_jur_fs"
"374","170102050806",4.59229994448974,5.75589666406135,5.75557067467195
"375","170102050807",4.65044965054914,5.44713083985883,5.24965775811314
"376","170102050901",2.14894660317214,4.65741924552436,2.83851201637765
"377","170102050902",6.12533745202895,7.06702401439378,7.06702401439378
"378","170102050903",4.54843682021221,4.6369824074156,4.54843682021221
"379","170102051001",0.0337927417148025,0.0337927417148025,0.0337927417148025
"380","170102051002",0,0,0
"381","170102051003",0,0,0
"382","170102051004",3.56353061934943,3.56353061934943,3.56353061934943
"383","170102051005",0.0317727637549464,0.0317727637549464,0.0317727637549464
"384","170102051006",6.85556744127197,8.56829806515715,8.42094907693861
"385","170102051007",0.0541815625417276,0.115672208936299,0.115672208936299
"386","170102051101",1.17577174356903,1.21051619915187,1.20932343080043
"387","170102051102",0.424770680961285,0.434309322761698,0.406900599448939
"388","170102051103",0.439090368341152,0.439121995362195,0.439090368341152
"389","170102051104",2.27879247595895,2.3850433771305,2.37619984637464
"390","170102051105",0.271167376416679,0.285837024759056,0.285837024759056
"391","170102051201",0.181860829444771,0.182697211504965,0.182697211504965
"392","170102051203",0.00183725746156112,0.00347677791521278,0.00183725746156112
"393","170102051301",3.35190967428454,3.42451786785619,3.42451786785619
"394","170102051302",0.183851556526181,0.183851556526181,0.183851556526181
"395","170102051303",1.31827934245858,1.73265843160762,1.73265843160762
"396","170102051304",6.12161966148759,8.19256328206297,7.81110334177722
"397","170102051305",1.03388696993383,1.05067730644466,1.05050978461969
"398","170102051401",2.47165657846303,8.76080639045747,8.2575814457077
"399","170102051402",3.93330969905647,10.7399775401593,10.7257744605128
"400","170102051403",5.08920133660246,10.6442924042963,10.4150044725549
"401","170102051404",6.66086360070256,17.5541137551018,17.5133670866325
"402","170102051405",3.11259719465245,8.45004247636859,8.18311632915773
"403","170102051406",2.45252914573618,5.20346733586915,4.86337379080891
"404","170102051407",0.895680890541452,3.04087497000502,2.98850482359896
